Order ID,Order Priority,Order Quantity,Sales,Ship Mode,Unit Price,Customer Name,Province,Region,Product Category,Product Sub Category
O53285,Critical,6,1043,Regular Air,166,Eudokia Martin,Ontario,Ontario,Office Supplies,Binders and Binder Accessories
O53312,Medium,23,8413,Regular Air,363,Edward Nazzal,Ontario,Ontario,Office Supplies,Appliances
O53312,Medium,30,105,Regular Air,3,Edward Nazzal,Ontario,Ontario,Office Supplies,Pens & Art Supplies
O53637,High,12,451,Express Air,40,Erin Ashbrook,Ontario,Ontario,Office Supplies,Envelopes
O53698,Medium,10,55,Express Air,5,Tamara Chand,Ontario,Ontario,Office Supplies,Pens & Art Supplies
O54183,Critical,32,2774,Express Air,83,Mike Caudle,Ontario,Ontario,Technology,Computer Peripherals
O54183,Critical,9,114,Regular Air,12,Mike Caudle,Ontario,Ontario,Office Supplies,Pens & Art Supplies
O54245,Medium,5,83,Regular Air,21,Cari MacIntyre,Ontario,Ontario,Technology,Telephones and Communication
O54339,Low,48,3006,Express Air,60,Alan Hwang,Ontario,Ontario,Office Supplies,Appliances
O54339,Low,41,2210,Regular Air,66,Alan Hwang,Ontario,Ontario,Technology,Telephones and Communication
O54401,High,34,670,Regular Air,21,Dave Hallsten,Ontario,Ontario,Office Supplies,Binders and Binder Accessories
O54563,Critical,24,524,Regular Air,20,Fred Hopkins,Ontario,Ontario,Furniture,Office Furnishings
O54694,Critical,43,113,Regular Air,3,Jonathan Howell,Ontario,Ontario,Office Supplies,Envelopes
O54755,Critical,44,3422,Regular Air,74,Matt Collister,Ontario,Ontario,Technology,Computer Peripherals
O54914,Critical,32,198,Regular Air,6,Duane Huffman,Ontario,Ontario,Office Supplies,Paper
O54914,Critical,7,91,Regular Air,12,Duane Huffman,Ontario,Ontario,Office Supplies,Storage & Organization
O55073,Low,40,2377,Regular Air,66,Kelly Lampkin,Ontario,Ontario,Technology,Telephones and Communication
O55270,Medium,1,35,Regular Air,29,Edward Nazzal,Ontario,Ontario,Office Supplies,Binders and Binder Accessories
O55716,High,9,14666,Regular Air,1638,Philip Brown,Ontario,Ontario,Office Supplies,Scissors, Rulers and Trimmers
O55776,Not Specified,32,4856,Delivery Truck,145,Dean Braden,Ontario,Ontario,Technology,Office Machines
O55874,Medium,28,209,Regular Air,7,Erica Smith,Ontario,Ontario,Office Supplies,Binders and Binder Accessories
O55874,Medium,41,228,Express Air,5,Erica Smith,Ontario,Ontario,Technology,Computer Peripherals
O56002,Low,21,515,Regular Air,24,Dave Hallsten,Ontario,Ontario,Office Supplies,Envelopes
O56002,Low,14,749,Regular Air,56,Dave Hallsten,Ontario,Ontario,Office Supplies,Paper
O56002,Low,9,1498,Regular Air,162,Dave Hallsten,Ontario,Ontario,Office Supplies,Storage & Organization
O56002,Low,14,3858,Regular Air,291,Dave Hallsten,Ontario,Ontario,Furniture,Tables
O56039,Low,23,157,Regular Air,7,Erica Smith,Ontario,Ontario,Office Supplies,Paper
O56710,Not Specified,34,480,Regular Air,13,Jim Mitchum,Ontario,Ontario,Office Supplies,Storage & Organization
O56710,Not Specified,16,834,Regular Air,66,Jim Mitchum,Ontario,Ontario,Technology,Telephones and Communication
O56710,Not Specified,6,183,Regular Air,31,Jim Mitchum,Ontario,Ontario,Technology,Computer Peripherals
O56710,Not Specified,21,736,Regular Air,35,Jim Mitchum,Ontario,Ontario,Technology,Computer Peripherals
O57092,Critical,29,2821,Regular Air,111,David Philippe,Ontario,Ontario,Technology,Telephones and Communication
O57253,Critical,43,78,Regular Air,2,Darren Budd,Ontario,Ontario,Furniture,Chairs & Chairmats
O57253,Critical,29,654,Delivery Truck,21,Darren Budd,Ontario,Ontario,Furniture,Chairs & Chairmats
O57253,Critical,48,12636,Regular Air,279,Darren Budd,Ontario,Ontario,Furniture,Office Furnishings
O57253,Critical,49,240,Regular Air,5,Darren Budd,Ontario,Ontario,Furniture,Tables
O57253,Critical,25,2750,Regular Air,126,Darren Budd,Ontario,Ontario,Technology,Telephones and Communication
O57382,Medium,25,106,Regular Air,5,George Ashbrook,Ontario,Ontario,Office Supplies,Binders and Binder Accessories
O57382,Medium,45,453,Express Air,10,George Ashbrook,Ontario,Ontario,Office Supplies,Envelopes
O57415,Medium,6,102,Regular Air,15,Tamara Chand,Ontario,Ontario,Office Supplies,Storage & Organization
O57606,Not Specified,37,294,Regular Air,8,Darren Budd,Ontario,Ontario,Technology,Computer Peripherals
O57794,Low,16,89,Regular Air,5,Edward Becker,Ontario,Ontario,Office Supplies,Paper
O58054,High,26,61,Regular Air,2,David Philippe,Ontario,Ontario,Furniture,Office Furnishings
O58113,High,48,363,Regular Air,8,Anemone Ratner,Ontario,Ontario,Office Supplies,Binders and Binder Accessories
O58113,High,12,2077,Express Air,201,Anemone Ratner,Ontario,Ontario,Technology,Telephones and Communication
O58528,Medium,14,701,Regular Air,47,Janet Martin,Ontario,Ontario,Office Supplies,Appliances
O58528,Medium,41,160,Express Air,4,Janet Martin,Ontario,Ontario,Office Supplies,Envelopes
O58598,Medium,50,13609,Delivery Truck,301,Edward Nazzal,Ontario,Ontario,Furniture,Chairs & Chairmats
O58598,Medium,25,89,Regular Air,3,Edward Nazzal,Ontario,Ontario,Office Supplies,Rubber Bands
O58851,Low,3,24,Regular Air,8,Alan Hwang,Ontario,Ontario,Furniture,Office Furnishings
O58851,Low,14,2028,Regular Air,141,Alan Hwang,Ontario,Ontario,Technology,Office Machines
O58853,Critical,27,5308,Delivery Truck,201,Eugene Hildebrand,Ontario,Ontario,Furniture,Chairs & Chairmats
O59015,Medium,32,254,Regular Air,9,Andrew Roberts,Ontario,Ontario,Technology,Computer Peripherals
O59015,Medium,32,278,Regular Air,8,Andrew Roberts,Ontario,Ontario,Furniture,Office Furnishings
O59015,Medium,32,1662,Regular Air,49,Andrew Roberts,Ontario,Ontario,Office Supplies,Paper
O59075,Low,38,426,Regular Air,11,David Smith,Ontario,Ontario,Office Supplies,Paper
O59108,Low,21,69,Regular Air,3,Edward Becker,Ontario,Ontario,Office Supplies,Pens & Art Supplies
O59108,Low,39,4216,Regular Air,126,Edward Becker,Ontario,Ontario,Technology,Telephones and Communication
O59589,Medium,25,1610,Regular Air,65,Magdelene Morse,Ontario,Ontario,Office Supplies,Storage & Organization
O59685,Critical,12,505,Regular Air,41,Jim Mitchum,Ontario,Ontario,Office Supplies,Appliances
O59685,Critical,46,563,Regular Air,13,Jim Mitchum,Ontario,Ontario,Furniture,Office Furnishings
O59845,Low,42,200,Regular Air,5,Ed Ludwig,Ontario,Ontario,Office Supplies,Rubber Bands
O59845,Low,28,121,Regular Air,4,Ed Ludwig,Ontario,Ontario,Office Supplies,Paper
O134,Not Specified,11,1133,Regular Air,96,Michael Dominguez,Ontario,Ontario,Office Supplies,Storage & Organization
O740,Medium,6,28,Regular Air,5,Thomas Boland,Ontario,Ontario,Office Supplies,Labels
O833,Medium,1,19,Regular Air,13,Olvera Toch,Ontario,Ontario,Office Supplies,Binders and Binder Accessories
O1573,High,13,760,Delivery Truck,61,Lena Radford,Ontario,Ontario,Furniture,Chairs & Chairmats
O1639,Not Specified,24,163,Regular Air,7,Sean Christensen,Ontario,Ontario,Office Supplies,Paper
O2053,Critical,39,19343,Delivery Truck,501,Todd Boyes,Ontario,Ontario,Furniture,Chairs & Chairmats
O2053,Critical,7,772,Regular Air,141,Todd Boyes,Ontario,Ontario,Technology,Telephones and Communication
O2146,Not Specified,41,6111,Regular Air,176,Todd Boyes,Ontario,Ontario,Technology,Telephones and Communication
O2146,Not Specified,44,114,Regular Air,3,Todd Boyes,Ontario,Ontario,Office Supplies,Labels
O2752,High,30,695,Regular Air,23,Todd Boyes,Ontario,Ontario,Technology,Computer Peripherals
O2752,High,41,153,Regular Air,4,Todd Boyes,Ontario,Ontario,Office Supplies,Rubber Bands
O2752,High,10,366,Regular Air,35,Todd Boyes,Ontario,Ontario,Office Supplies,Storage & Organization
O2752,High,10,576,Regular Air,66,Todd Boyes,Ontario,Ontario,Technology,Telephones and Communication
O5445,Low,4,29,Express Air,4,Michael Dominguez,Ontario,Ontario,Office Supplies,Labels
O5445,Low,9,46,Regular Air,5,Michael Dominguez,Ontario,Ontario,Office Supplies,Pens & Art Supplies
O5699,Low,2,9,Regular Air,4,Sean Miller,Ontario,Ontario,Office Supplies,Labels
O5699,Low,41,574,Express Air,15,Sean Miller,Ontario,Ontario,Office Supplies,Storage & Organization
O6823,Not Specified,50,1263,Regular Air,25,Todd Boyes,Ontario,Ontario,Office Supplies,Binders and Binder Accessories
O6823,Not Specified,31,524,Regular Air,16,Todd Boyes,Ontario,Ontario,Technology,Computer Peripherals
O6948,Not Specified,15,1144,Regular Air,74,Phillip Breyer,Ontario,Ontario,Technology,Computer Peripherals
O7462,High,3,73,Express Air,22,Lena Radford,Ontario,Ontario,Office Supplies,Pens & Art Supplies
O7845,Critical,22,119,Express Air,5,Todd Boyes,Ontario,Ontario,Office Supplies,Binders and Binder Accessories
O7845,Critical,45,2145,Express Air,49,Todd Boyes,Ontario,Ontario,Office Supplies,Paper
O8033,High,27,118,Regular Air,4,Michelle Ellison,Ontario,Ontario,Office Supplies,Appliances
O8388,Low,39,290,Regular Air,8,Olvera Toch,Ontario,Ontario,Furniture,Office Furnishings
O8388,Low,37,434,Regular Air,12,Olvera Toch,Ontario,Ontario,Office Supplies,Binders and Binder Accessories
O8388,Low,42,289,Regular Air,7,Olvera Toch,Ontario,Ontario,Office Supplies,Paper
O9761,Not Specified,2,203,Delivery Truck,91,Todd Boyes,Ontario,Ontario,Technology,Office Machines
O9761,Not Specified,23,134,Regular Air,6,Todd Boyes,Ontario,Ontario,Office Supplies,Paper
O9863,Critical,18,34,Regular Air,2,Sean Christensen,Ontario,Ontario,Office Supplies,Pens & Art Supplies
O10342,Medium,45,5181,Delivery Truck,115,Michelle Ellison,Ontario,Ontario,Furniture,Bookcases
O10342,Medium,38,10567,Regular Air,300,Michelle Ellison,Ontario,Ontario,Technology,Copiers and Fax
O10342,Medium,38,1679,Regular Air,41,Michelle Ellison,Ontario,Ontario,Furniture,Office Furnishings
O10342,Medium,2,2056,Express Air,1000,Michelle Ellison,Ontario,Ontario,Technology,Office Machines
O10434,High,2,383,Delivery Truck,181,Michelle Ellison,Ontario,Ontario,Furniture,Chairs & Chairmats
O11040,Not Specified,44,1102,Regular Air,24,Scot Coram,Ontario,Ontario,Office Supplies,Envelopes
O11302,Low,10,867,Delivery Truck,91,Natalie Fritzler,Ontario,Ontario,Technology,Office Machines
O11398,High,16,110,Regular Air,6,Nathan Gelder,Ontario,Ontario,Office Supplies,Paper
O11398,High,26,81,Regular Air,3,Nathan Gelder,Ontario,Ontario,Office Supplies,Pens & Art Supplies
O11584,Medium,48,1497,Regular Air,36,Sean Miller,Ontario,Ontario,Technology,Telephones and Communication
O11652,Not Specified,35,1154,Regular Air,33,Olvera Toch,Ontario,Ontario,Technology,Computer Peripherals
O11652,Not Specified,37,224,Regular Air,6,Olvera Toch,Ontario,Ontario,Office Supplies,Paper
O11652,Not Specified,1,61,Regular Air,66,Olvera Toch,Ontario,Ontario,Technology,Telephones and Communication
O11652,Not Specified,25,122,Regular Air,5,Olvera Toch,Ontario,Ontario,Office Supplies,Paper
O11686,Not Specified,38,6121,Regular Air,206,Michael Dominguez,Ontario,Ontario,Technology,Telephones and Communication
O13895,High,44,614,Regular Air,14,Michelle Ellison,Ontario,Ontario,Office Supplies,Storage & Organization
O14820,High,39,279,Express Air,8,Michael Dominguez,Ontario,Ontario,Technology,Telephones and Communication
O15170,Critical,19,356,Regular Air,21,Thomas Boland,Ontario,Ontario,Technology,Telephones and Communication
O15780,Critical,19,72,Regular Air,4,Thomas Boland,Ontario,Ontario,Office Supplies,Rubber Bands
O16098,Low,31,480,Regular Air,15,Patricia Hirasaki,Ontario,Ontario,Furniture,Office Furnishings
O16103,Not Specified,31,217,Regular Air,6,Maria Zettner,Ontario,Ontario,Office Supplies,Paper
O16610,High,19,659,Regular Air,36,Thomas Boland,Ontario,Ontario,Office Supplies,Envelopes
O18757,Low,9,222,Regular Air,22,Matthew Clasen,Ontario,Ontario,Office Supplies,Binders and Binder Accessories
O18757,Low,5,40,Regular Air,6,Matthew Clasen,Ontario,Ontario,Office Supplies,Binders and Binder Accessories
O19431,Not Specified,4,17,Regular Air,4,Nathan Gelder,Ontario,Ontario,Office Supplies,Pens & Art Supplies
O19584,Critical,6,14536,Delivery Truck,2550,Maria Zettner,Ontario,Ontario,Technology,Office Machines
O20262,Not Specified,27,652,Regular Air,23,Patrick O'Donnell,Ontario,Ontario,Furniture,Office Furnishings
O20545,Not Specified,1,362,Delivery Truck,285,Sean Miller,Ontario,Ontario,Furniture,Chairs & Chairmats
O20545,Not Specified,31,1276,Regular Air,41,Sean Miller,Ontario,Ontario,Office Supplies,Paper
O20545,Not Specified,40,2895,Regular Air,71,Sean Miller,Ontario,Ontario,Furniture,Tables
O20577,Critical,15,612,Regular Air,39,Patrick O'Donnell,Ontario,Ontario,Office Supplies,Binders and Binder Accessories
O20804,Low,13,4394,Delivery Truck,442,Sean Miller,Ontario,Ontario,Technology,Office Machines
O21414,Critical,34,118,Regular Air,3,Harry Marie,Ontario,Ontario,Office Supplies,Paper
O21414,Critical,46,3645,Regular Air,81,Harry Marie,Ontario,Ontario,Office Supplies,Storage & Organization
O21414,Critical,33,3492,Regular Air,126,Harry Marie,Ontario,Ontario,Technology,Telephones and Communication
O21447,Not Specified,15,176,Express Air,11,Sean Christensen,Ontario,Ontario,Office Supplies,Scissors, Rulers and Trimmers
O21479,Medium,41,291,Express Air,6,Patrick O'Donnell,Ontario,Ontario,Office Supplies,Paper
O22208,High,37,1138,Regular Air,31,Sean Christensen,Ontario,Ontario,Technology,Computer Peripherals
O22208,High,50,5271,Regular Air,126,Sean Christensen,Ontario,Ontario,Technology,Telephones and Communication
O22279,Not Specified,43,2464,Regular Air,55,Lena Radford,Ontario,Ontario,Office Supplies,Paper
O23174,Low,16,3550,Delivery Truck,217,Harry Marie,Ontario,Ontario,Furniture,Chairs & Chairmats
O23174,Low,8,138,Regular Air,17,Harry Marie,Ontario,Ontario,Office Supplies,Storage & Organization
O23333,Medium,44,634,Regular Air,14,Michael Dominguez,Ontario,Ontario,Office Supplies,Appliances
O23333,Medium,32,197,Regular Air,6,Michael Dominguez,Ontario,Ontario,Office Supplies,Paper
O23333,Medium,16,887,Regular Air,66,Michael Dominguez,Ontario,Ontario,Technology,Telephones and Communication
O24640,Medium,12,1380,Delivery Truck,114,Patrick O'Donnell,Ontario,Ontario,Furniture,Chairs & Chairmats
O25056,Not Specified,41,295,Regular Air,6,Phillip Breyer,Ontario,Ontario,Office Supplies,Paper
O26244,High,16,132,Regular Air,8,Michael Dominguez,Ontario,Ontario,Technology,Computer Peripherals
O27201,High,10,5057,Delivery Truck,501,Scot Coram,Ontario,Ontario,Furniture,Chairs & Chairmats
O27201,High,45,3500,Delivery Truck,71,Scot Coram,Ontario,Ontario,Furniture,Tables
O27808,Low,9,196,Express Air,21,Michelle Ellison,Ontario,Ontario,Technology,Computer Peripherals
O29573,Critical,43,792,Regular Air,19,Michael Dominguez,Ontario,Ontario,Office Supplies,Paper
O29862,Medium,34,215,Regular Air,6,Maria Zettner,Ontario,Ontario,Office Supplies,Paper
O30433,Medium,17,253,Express Air,14,Nathan Gelder,Ontario,Ontario,Office Supplies,Scissors, Rulers and Trimmers
O30532,High,28,431,Regular Air,15,Victoria Wilson,Ontario,Ontario,Office Supplies,Binders and Binder Accessories
O30532,High,23,262,Express Air,11,Victoria Wilson,Ontario,Ontario,Office Supplies,Envelopes
O30532,High,45,514,Regular Air,11,Victoria Wilson,Ontario,Ontario,Office Supplies,Paper
O30532,High,9,1697,Delivery Truck,181,Victoria Wilson,Ontario,Ontario,Furniture,Bookcases
O30597,High,18,93,Regular Air,5,Michelle Ellison,Ontario,Ontario,Furniture,Office Furnishings
O30597,High,42,640,Regular Air,15,Michelle Ellison,Ontario,Ontario,Office Supplies,Storage & Organization
O30981,Low,29,7837,Delivery Truck,280,Nathan Gelder,Ontario,Ontario,Office Supplies,Appliances
O30981,Low,22,3653,Delivery Truck,181,Nathan Gelder,Ontario,Ontario,Furniture,Chairs & Chairmats
O31751,High,31,413,Express Air,14,Todd Boyes,Ontario,Ontario,Office Supplies,Binders and Binder Accessories
O31873,Low,2,142,Regular Air,71,Shahid Collister,Ontario,Ontario,Office Supplies,Appliances
O31873,Low,14,2466,Regular Air,206,Shahid Collister,Ontario,Ontario,Technology,Telephones and Communication
O31873,Low,50,8558,Regular Air,206,Shahid Collister,Ontario,Ontario,Technology,Telephones and Communication
O31873,Low,42,237,Regular Air,5,Shahid Collister,Ontario,Ontario,Office Supplies,Paper
O32000,Low,49,162,Regular Air,3,Victoria Wilson,Ontario,Ontario,Office Supplies,Rubber Bands
O32000,Low,26,15169,Delivery Truck,551,Victoria Wilson,Ontario,Ontario,Furniture,Tables
O32737,High,14,367,Regular Air,29,Victoria Wilson,Ontario,Ontario,Office Supplies,Binders and Binder Accessories
O35012,Medium,10,127,Regular Air,12,Thomas Boland,Ontario,Ontario,Office Supplies,Appliances
O35012,Medium,11,1770,Regular Air,196,Thomas Boland,Ontario,Ontario,Technology,Telephones and Communication
O35042,Not Specified,23,1197,Regular Air,51,Michael Dominguez,Ontario,Ontario,Technology,Computer Peripherals
O35713,Medium,49,1355,Regular Air,29,Phillip Breyer,Ontario,Ontario,Office Supplies,Binders and Binder Accessories
O36229,Not Specified,12,1465,Regular Air,121,Patrick O'Donnell,Ontario,Ontario,Technology,Office Machines
O36229,Not Specified,24,3590,Delivery Truck,146,Patrick O'Donnell,Ontario,Ontario,Furniture,Tables
O36933,High,32,116,Regular Air,4,Todd Boyes,Ontario,Ontario,Office Supplies,Labels
O37152,Medium,39,4648,Delivery Truck,114,Thomas Boland,Ontario,Ontario,Furniture,Chairs & Chairmats
O37152,Medium,45,2503,Regular Air,66,Thomas Boland,Ontario,Ontario,Technology,Telephones and Communication
O37223,Low,21,2732,Express Air,156,Victoria Wilson,Ontario,Ontario,Technology,Telephones and Communication
O37223,Low,40,680,Regular Air,18,Victoria Wilson,Ontario,Ontario,Office Supplies,Storage & Organization
O37223,Low,38,5176,Regular Air,135,Victoria Wilson,Ontario,Ontario,Office Supplies,Storage & Organization
O37254,High,28,740,Regular Air,26,Katrina Bavinger,Ontario,Ontario,Office Supplies,Envelopes
O37441,Critical,46,14741,Delivery Truck,301,Katrina Bavinger,Ontario,Ontario,Furniture,Chairs & Chairmats
O37441,Critical,1,4,Regular Air,3,Katrina Bavinger,Ontario,Ontario,Office Supplies,Pens & Art Supplies
O38084,Not Specified,11,100,Regular Air,9,Victoria Wilson,Ontario,Ontario,Office Supplies,Paper
O38084,Not Specified,33,405,Regular Air,13,Victoria Wilson,Ontario,Ontario,Furniture,Office Furnishings
O39168,High,22,810,Regular Air,38,Natalie Fritzler,Ontario,Ontario,Office Supplies,Binders and Binder Accessories
O39168,High,50,1028,Regular Air,20,Natalie Fritzler,Ontario,Ontario,Office Supplies,Paper
O39168,High,30,301,Regular Air,10,Natalie Fritzler,Ontario,Ontario,Office Supplies,Pens & Art Supplies
O39333,Critical,31,8955,Regular Air,321,Michelle Ellison,Ontario,Ontario,Furniture,Chairs & Chairmats
O39333,Critical,18,95,Regular Air,5,Michelle Ellison,Ontario,Ontario,Office Supplies,Paper
O39589,Critical,42,577,Regular Air,13,Olvera Toch,Ontario,Ontario,Office Supplies,Binders and Binder Accessories
O39589,Critical,20,95,Regular Air,5,Olvera Toch,Ontario,Ontario,Office Supplies,Labels
O39906,Medium,25,82,Regular Air,3,Sean Christensen,Ontario,Ontario,Office Supplies,Paper
O40097,Low,47,118,Regular Air,3,Olvera Toch,Ontario,Ontario,Office Supplies,Pens & Art Supplies
O40193,High,34,3130,Express Air,116,Maria Zettner,Ontario,Ontario,Technology,Telephones and Communication
O40258,Not Specified,31,449,Regular Air,15,Michelle Ellison,Ontario,Ontario,Office Supplies,Appliances
O40258,Not Specified,29,81,Regular Air,3,Michelle Ellison,Ontario,Ontario,Office Supplies,Pens & Art Supplies
